time,temperature_C,humidity_pct,snowfall_cm,precip_mm,dewpoint_C,segment_id,CP,S_struct,SCE,admissible,depth_est_cm,depth_min_cm,depth_max_cm,corridor_score
2024-05-27 07:28:00+00:00,15.6,83.42188515612298,0.0,0.0,12.8,0,1.1938720073513254,4.885714776853469,0.007553722605884584,False,10.2136842934383,0.07715133793671321,20.350217248939888,0.07715133793671321
2024-05-27 07:38:00+00:00,15.6,83.42188515612298,0.0,0.0,12.8,0,1.1938720073513254,4.885714776853469,0.007553722605884584,False,10.2136842934383,0.07715133793671321,20.350217248939888,0.07715133793671321
2024-05-27 07:52:00+00:00,15.0,86.6971363992965,0.0,0.0,12.8,0,1.1938720073513254,3.167441854818641,0.042111186760307125,False,10.2136842934383,0.43011036679179576,19.997258220084802,0.43011036679179576
2024-05-27 08:12:00+00:00,15.0,86.6971363992965,0.0,0.0,12.8,0,1.1938720073513254,2.6758333832074817,0.06884942652319778,False,10.2136842934383,0.7032063062922195,19.72416228058438,0.7032063062922195
2024-05-27 08:30:00+00:00,14.4,86.63915156862102,0.0,0.0,12.2,0,1.5194734639016867,2.411504673824451,0.08968025347135251,True,12.01264917834238,1.0772974231761792,22.94800093350858,1.0772974231761792
2024-05-27 08:52:00+00:00,14.4,86.63915156862102,0.0,0.0,12.2,0,1.5194734639016867,2.411504673824451,0.08968025347135251,True,12.01264917834238,1.0772974231761792,22.94800093350858,1.0772974231761792
2024-05-27 09:00:00+00:00,14.4,86.63915156862102,0.0,0.0,12.2,0,1.5194734639016867,1.6718543966365542,0.18789830438417676,True,12.01264917834238,2.2571564117725074,21.768141944912255,2.2571564117725074
2024-05-27 09:38:00+00:00,14.4,83.83170254266442,0.0,0.0,11.7,0,1.1802490352815849,1.6350822594375052,0.19493633528634485,True,10.13270838637486,1.975233039365128,18.29018373338459,1.975233039365128
2024-05-27 09:52:00+00:00,14.4,83.83170254266442,0.0,0.0,11.7,0,0.757733013304796,2.057598281414294,0.12776044635092004,True,7.332323936140744,0.9367809788708764,13.727866893410612,0.9367809788708764
2024-05-27 10:36:00+00:00,15.0,80.65022333157293,0.0,0.0,11.7,0,0.6224235466432252,2.1929077480758647,0.11159179557662566,True,6.290973621048144,0.7020210422979489,11.879926199798339,0.7020210422979489
2024-05-27 10:52:00+00:00,15.0,80.65022333157293,0.0,0.0,11.7,0,0.46005218664934094,2.0102113729504394,0.13396035608031198,True,4.920138331703453,0.6591034828793867,9.18117318052752,0.6591034828793867
2024-05-27 11:52:00+00:00,15.0,80.65022333157293,0.0,0.0,11.7,0,0.32474271998776966,1.8635133130105186,0.15512666332848463,True,3.6558374708689136,0.5671178685271406,6.744557073210687,0.5671178685271406
2024-05-27 12:00:00+00:00,15.0,80.65022333157293,0.0,5.1000000000000005,11.7,0,0.3023456533861781,1.8683307236162277,0.15438115165504343,True,3.4341708354765017,0.530171248561025,6.338170422391978,0.530171248561025
2024-05-27 12:50:00+00:00,15.0,82.26135295754352,0.0,0.0,12.0,0,0.3023456533861781,1.8683307236162277,0.15438115165504343,True,3.4341708354765017,0.530171248561025,6.338170422391978,0.530171248561025
2024-05-27 12:52:00+00:00,15.0,80.65022333157293,0.0,0.0,11.7,0,0.3023456533861781,1.5427292670658663,0.21379679587296432,True,3.4341708354765017,0.734214721105257,6.134126949847746,0.734214721105257
2024-05-27 13:50:00+00:00,16.0,77.15504026857217,0.0,0.0,12.0,0,0.6361397420482886,1.876523355727977,0.1531215305261911,True,6.40041546862473,0.9800414125593273,11.820789524690133,0.9800414125593273
2024-05-27 13:52:00+00:00,15.6,77.60341284624877,0.0,0.0,11.7,0,0.6361397420482886,1.876523355727977,0.1531215305261911,True,6.40041546862473,0.9800414125593273,11.820789524690133,0.9800414125593273
2024-05-27 14:52:00+00:00,16.1,75.16275458973051,0.0,0.0,11.7,0,0.8170187115109244,2.057402325190613,0.1277854842586096,True,7.763562136014546,0.9920705471224244,14.535053724906666,0.9920705471224244
2024-05-27 15:00:00+00:00,16.1,75.16275458973051,0.0,0.0,11.7,0,0.8170187115109244,2.057402325190613,0.1277854842586096,True,7.763562136014546,0.9920705471224244,14.535053724906666,0.9920705471224244
2024-05-27 15:52:00+00:00,17.2,70.09039542478449,0.0,0.0,11.7,0,1.9374531136930668,3.177836727372755,0.04167571360598946,False,14.008057934609926,0.5837958106589116,27.43232005856094,0.5837958106589116
2024-05-27 16:52:00+00:00,18.9,62.98893293735642,0.0,0.0,11.7,0,4.445288149113764,5.685671762793452,0.0033942523511653125,False,22.031758774117876,0.0747813490193566,43.98873619921639,0.0747813490193566
2024-05-27 17:25:00+00:00,19.4,58.68023959422237,0.0,0.0,11.1,0,5.836853501057107,7.077237114736795,0.0008441020868185103,False,24.99025894729013,0.021094329727542546,49.95942356485271,0.021094329727542546
2024-05-27 17:52:00+00:00,19.4,58.68023959422237,0.0,0.0,11.1,0,5.836853501057107,7.077237114736795,0.0008441020868185103,False,24.99025894729013,0.021094329727542546,49.95942356485271,0.021094329727542546
2024-05-27 18:00:00+00:00,19.4,58.68023959422237,0.0,0.0,11.1,0,5.836853501057107,7.077237114736795,0.0008441020868185103,False,24.99025894729013,0.021094329727542546,49.95942356485271,0.021094329727542546
